catCode,catName,subCatCode,subCatName,url
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=184084&settype=03&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=227445&settype=03&categoryName=307950&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=240736&settype=03&categoryName=307950&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=847840&settype=03&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=129642&settype=03&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=70991&settype=03&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=233779&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=98617&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=234664&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=226689&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=246753&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=134907&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=247149&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=247172&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=225418&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=222668&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=129647&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=234686&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=247138&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=211978&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=256125&categoryName=307951&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=233777&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=234098&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=56033&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=258676&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=220235&categoryName=307950&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=258678&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=239506&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=247477&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=84876&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200001,Beer,https://www.booker.co.uk/catalog/productinformation.aspx?code=232386&categoryName=307954&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200001
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200010,Bitters and Ales,https://www.booker.co.uk/catalog/productinformation.aspx?code=855213&settype=13&categoryName=307963&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200010
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200010,Bitters and Ales,https://www.booker.co.uk/catalog/productinformation.aspx?code=148518&settype=13&categoryName=307963&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200010
CS13_100001,"Beer, Cider and Alcoholic RTDs",CS13_200010,Bitters and Ales,https://www.booker.co.uk/catalog/productinformation.aspx?code=234289&settype=01&categoryName=307958&CSUrl=https%3a%2f%2fwww.booker.co.uk%2fcatalog%2fproducts.aspx%3fcategoryName%3dCS13_200010
